i_iso3,j_iso3,year,tau,tauAlt
ROU,PRT,2011,2.9436062029518113,1.9438571726405593
RoW,PRT,2011,1.7289233503780352,1.4645995764898192
RUS,PRT,2011,2.8981205183233043,2.0124645397399927
SVK,PRT,2011,2.4555356202218563,1.679629624248984
SVN,PRT,2011,2.7192044680617102,1.7333493304698513
SWE,PRT,2011,1.674681471819478,1.1900057503965293
THA,PRT,2011,3.921816007285104,2.5390003730288444
TUR,PRT,2011,2.738682418376688,1.8090883888353186
USA,PRT,2011,2.2015952944465056,1.5903410010302528
VNM,PRT,2011,4.473211289109856,2.9245981649572976
ZAF,PRT,2011,2.8765453353024815,1.8233519924470358
AUS,ROU,2011,2.434585543258771,1.2689949915181282
AUT,ROU,2011,1.2627592646442194,0.9852288966285527
BGR,ROU,2011,1.8348050126411029,1.4135802609264922
BNL,ROU,2011,1.1005585946917713,0.9659510431818291
BRA,ROU,2011,1.6542570386129238,1.1036862970988184
CAN,ROU,2011,1.8883626142811105,1.1642878774471241
CHL,ROU,2011,3.9867890348552892,1.8951705112831287
CHN,ROU,2011,1.7923670769301392,1.3659760829513206
COL,ROU,2011,3.616841761297927,1.9337997522301278
CYP,ROU,2011,1.8074106029592731,1.2618728954682288
CZE,ROU,2011,1.5810813179319967,1.2157565909642525
DEU,ROU,2011,1.1102632047074192,0.9469079411789265
DNK,ROU,2011,1.3914919077739636,0.9641316510409287
ELL,ROU,2011,2.1605726233094305,1.4585551522019036
ESP,ROU,2011,1.6227717695427464,1.1876466121622302
FIN,ROU,2011,1.7829500409214316,1.1501850915572112
FRA,ROU,2011,1.294386179089935,1.0086830979607044
GBR,ROU,2011,1.5883587572239768,1.175364998881762
GRC,ROU,2011,1.6165660890296834,1.1261902009725566
HUN,ROU,2011,1.4029047826550969,1.1856966593597404
IDN,ROU,2011,3.0570787870436007,1.9370256404685822
IND,ROU,2011,3.532303411510484,2.4589546292245914
IRL,ROU,2011,1.7304403386281435,1.1599192160916263
ISR,ROU,2011,1.8340482915601046,1.1561898347802244
ITA,ROU,2011,1.165122521446101,0.9443653233278483
JPN,ROU,2011,1.3945184623689086,0.9064043186865702
KOR,ROU,2011,1.7274118499991438,1.200636030729861
MEX,ROU,2011,2.623749949482849,1.707887313210849
MYSG,ROU,2011,2.387920484060115,1.5866741935921724
NZL,ROU,2011,3.1986200033634167,1.549435526089336
PER,ROU,2011,4.777487200806912,2.3053682701872273
PHL,ROU,2011,4.481141146045476,2.5335502832244186
POL,ROU,2011,1.8212199591590346,1.4116213183713113
PRT,ROU,2011,2.006491294534659,1.3308744297358888
RoW,ROU,2011,1.5461640483244175,1.263973423586462
RUS,ROU,2011,2.0006302711984802,1.51434835683266
SVK,ROU,2011,1.5080161487769412,1.1785969293010647
SVN,ROU,2011,1.71246823706656,1.2398127149650244
SWE,ROU,2011,1.5430782378167176,1.0452816575922206
THA,ROU,2011,3.3267944029310046,2.1467282997043124
TUR,ROU,2011,1.6762880158593743,1.27340143423169
USA,ROU,2011,1.9198068086695785,1.3549174501133185
VNM,ROU,2011,3.9422753319982187,2.5185211618905017
ZAF,ROU,2011,2.791725077517441,1.664334492245125
AUS,RoW,2011,1.355681219302227,0.9113932542842026
AUT,RoW,2011,1.6141457894654572,1.1168941581017893
BGR,RoW,2011,2.755243624284431,1.7508430675540239
BNL,RoW,2011,1.1779548947937384,0.9931966175698437
BRA,RoW,2011,1.4601527904610037,1.0474213882627774
CAN,RoW,2011,1.4862845380056848,1.0075050333843445
CHL,RoW,2011,2.1470305798276117,1.379263198398914
CHN,RoW,2011,1.5101356388403737,1.2455732384634812
COL,RoW,2011,2.359940488984138,1.5504609812392216
CYP,RoW,2011,2.1834459555385446,1.3816123141775727
CZE,RoW,2011,2.0797227432627934,1.4012581299228524
DEU,RoW,2011,1.2836958660629096,1.0196406205725774
DNK,RoW,2011,1.4616504545116422,0.9804752343765994
ELL,RoW,2011,2.0710961484205845,1.421253137261076
ESP,RoW,2011,1.7101666046364958,1.2102913383088043
FIN,RoW,2011,1.7754404372815644,1.1420875992444144
FRA,RoW,2011,1.3962939733845676,1.0420326164079647
GBR,RoW,2011,1.6010767032718407,1.1721558920368378
GRC,RoW,2011,2.00964815760235,1.261306588127931
HUN,RoW,2011,2.2209560568733813,1.5107801752850154
IDN,RoW,2011,2.5391801414891346,1.7543726086193256
IND,RoW,2011,2.8640743964889728,2.183705250414067
IRL,RoW,2011,1.7532888640888682,1.1551581473575765
ISR,RoW,2011,1.8135402637285862,1.1354703840760874
ITA,RoW,2011,1.3767982600472093,1.029309999317133
JPN,RoW,2011,1.0203450724172858,0.7657528532201854
KOR,RoW,2011,1.3934795728059859,1.0696795352033206
MEX,RoW,2011,2.343829235448982,1.5929021096156597
MYSG,RoW,2011,1.6644359429712146,1.3109743008438772
NZL,RoW,2011,1.8578310708573993,1.1488471054488067
PER,RoW,2011,2.58709385510537,1.6750736841538425
PHL,RoW,2011,3.2811166556334643,2.1437667602334014
POL,RoW,2011,2.3852361078868776,1.6294443294094367
PRT,RoW,2011,2.0672451864853234,1.3305690196304596
ROU,RoW,2011,2.458816439317006,1.6062590419561724
RUS,RoW,2011,1.9607536393722866,1.4824793688734932
SVK,RoW,2011,2.2089019829714696,1.4422791705419817
SVN,RoW,2011,2.085615844366164,1.368229492176899
SWE,RoW,2011,1.4179882352051676,0.9925455407116163
THA,RoW,2011,2.470309916226175,1.8182516627444478
TUR,RoW,2011,1.8606184582216385,1.3368758896303792
USA,RoW,2011,1.5057507536642158,1.180549783065567
VNM,RoW,2011,3.289573339180316,2.267012682444837
ZAF,RoW,2011,2.030145629443006,1.4086134580530407
AUS,RUS,2011,1.575764175280536,0.941834126840685
AUT,RUS,2011,1.5182428289047487,1.0374522811728764
BGR,RUS,2011,2.6520846051853058,1.6505139158544362
BNL,RUS,2011,1.1416130005850718,0.933006692929008
BRA,RUS,2011,1.557615410031957,1.025916418422511
CAN,RUS,2011,1.5945404366644225,1.006343969927543
CHL,RUS,2011,2.276478137715264,1.316932923323296
CHN,RUS,2011,1.5501057830565086,1.2075599316326668
COL,RUS,2011,3.1006304618122025,1.634291758938979
CYP,RUS,2011,2.50291529152525,1.4042160832635222
CZE,RUS,2011,1.696331169727813,1.205302813707587
DEU,RUS,2011,1.1382970106651018,0.9137386735117137
DNK,RUS,2011,1.3991452575403869,0.9151461888155493
ELL,RUS,2011,1.542554595613153,1.1652996481316424
ESP,RUS,2011,1.7374590572160975,1.161473808091653
FIN,RUS,2011,1.367340376750872,0.9532877085850329
FRA,RUS,2011,1.4022944717439132,1.0028547869182058
GBR,RUS,2011,1.5865172940107006,1.1188996163898115
GRC,RUS,2011,2.0567804741249693,1.2154128107899582
HUN,RUS,2011,1.8804971455686474,1.3222522679975013
IDN,RUS,2011,2.795656690120737,1.7645482493320783
IND,RUS,2011,3.4658731381187455,2.32412489782415
IRL,RUS,2011,1.789789273662108,1.1140428327319454
ISR,RUS,2011,1.685615498994116,1.0338526113693394
ITA,RUS,2011,1.351687310769506,0.9733464578335741
JPN,RUS,2011,1.071182461074685,0.7563091197266587
KOR,RUS,2011,1.439502363863425,1.0484114999311538
MEX,RUS,2011,2.6536066265527225,1.6231717620181378
MYSG,RUS,2011,2.144675790804276,1.4344395688379756
NZL,RUS,2011,2.213665120831086,1.209387926345953
PER,RUS,2011,3.400999408341427,1.7871036872611017
PHL,RUS,2011,3.727642869351682,2.1827206296001576
POL,RUS,2011,1.9658960987019558,1.4074176526979592
PRT,RUS,2011,2.3690082730007034,1.379221084760366
ROU,RUS,2011,2.3330089753681054,1.5039586883733889
RoW,RUS,2011,1.3979227453111978,1.1365652064339489
SVK,RUS,2011,1.6786137213090822,1.1943293914852726
SVN,RUS,2011,1.9070942915766322,1.2539028520684372
SWE,RUS,2011,1.3772243639774973,0.9387939152551522
THA,RUS,2011,2.9435040649269375,1.9148316156120535
TUR,RUS,2011,1.7993536706144657,1.249495566190429
USA,RUS,2011,1.698605318480163,1.208803788270728
VNM,RUS,2011,3.301523370228376,2.192310271266166
ZAF,RUS,2011,2.4503180797895876,1.44739302069775
AUS,SVK,2011,2.1802722656812623,1.2788333378365686
AUT,SVK,2011,1.38386261750838,1.114384192104265
BGR,SVK,2011,2.870111759292911,1.9424070297667089
BNL,SVK,2011,1.276948509944585,1.124122009363909
BRA,SVK,2011,2.341657188377789,1.4542219784099082
CAN,SVK,2011,2.0254862869280417,1.3012567343488408
CHL,SVK,2011,3.5695889108227323,1.9038592413867796
CHN,SVK,2011,1.8504437990133524,1.497119601356651
COL,SVK,2011,4.06155401274615,2.146257855780271
CYP,SVK,2011,2.6176418937753536,1.664854494432208
CZE,SVK,2011,1.30366404604332,1.1822189316126404
DEU,SVK,2011,1.1656091598397356,1.0459394979040433
DNK,SVK,2011,1.5754324309871521,1.109577082945791
ELL,SVK,2011,2.2855995386339636,1.6168893169017182
ESP,SVK,2011,1.8847507867472133,1.3822867505153071
FIN,SVK,2011,1.9745505307946447,1.304773706428083
FRA,SVK,2011,1.4585261599431008,1.1569515354691593
GBR,SVK,2011,1.8313599113064343,1.36767530138493
GRC,SVK,2011,2.2359012998623955,1.4425664265487022
HUN,SVK,2011,1.586125232732995,1.3641060904892646
IDN,SVK,2011,3.1894345720217,2.14041042484307
IND,SVK,2011,4.1149939524568095,2.8549765979283026
IRL,SVK,2011,1.9873561455134314,1.338148681929945
ISR,SVK,2011,2.1843316214201502,1.372109436803652
ITA,SVK,2011,1.432891726061219,1.137543607655109
JPN,SVK,2011,1.3248695456267745,0.9544429938539967
KOR,SVK,2011,1.40510506954724,1.1680429904856433
MEX,SVK,2011,3.220113824173204,2.0483139387583935
MYSG,SVK,2011,2.298465231954482,1.6789456197858
NZL,SVK,2011,3.8536253829488523,1.8266106330020404
PER,SVK,2011,3.199094033460458,1.975178705872908
PHL,SVK,2011,4.707202860058749,2.8047473370545672
POL,SVK,2011,1.8875473932739415,1.5562244430512497
PRT,SVK,2011,2.3833866444797005,1.5703236396881535
ROU,SVK,2011,2.206406760037481,1.6456793499962057
RoW,SVK,2011,1.7826201680487646,1.4717241363064482
RUS,SVK,2011,1.7927121783887727,1.532212841227001
SVN,SVK,2011,1.8491186616302735,1.3836497120737372
SWE,SVK,2011,1.6160871097151968,1.1517412504620157
THA,SVK,2011,3.369320244458278,2.32477504959622
TUR,SVK,2011,2.2841879444106,1.6227337856601516
USA,SVK,2011,2.1939878636335104,1.5706322562234791
VNM,SVK,2011,3.548303329283613,2.543543990567155
ZAF,SVK,2011,3.2526984913424277,1.9305480914125561
AUS,SVN,2011,2.0010116740197055,1.2361091398154107
AUT,SVN,2011,1.2672735398881336,1.080374570531474
BGR,SVN,2011,2.5732251405696087,1.8673569754531634
BNL,SVN,2011,1.2689312005957427,1.140132622331601
BRA,SVN,2011,1.8183347673822396,1.2787205179549725
CAN,SVN,2011,2.1473491570245056,1.3811134517873294
CHL,SVN,2011,2.680628032715636,1.6579352556401983
CHN,SVN,2011,1.9550812435349454,1.5664298608089784
COL,SVN,2011,3.673069163720632,2.1256445250869693
CYP,SVN,2011,2.4939551698517284,1.652911656733138
CZE,SVN,2011,1.748361873879564,1.4043300558955372
DEU,SVN,2011,1.238052608637471,1.1002625589426926
DNK,SVN,2011,1.7685708839790428,1.2051682484105393
ELL,SVN,2011,2.6316942103948193,1.7842095094226254
ESP,SVN,2011,1.7840054993658405,1.371287639031643
FIN,SVN,2011,1.9185000805486818,1.3163100495168873
FRA,SVN,2011,1.4907558729375874,1.1956649594934396
GBR,SVN,2011,1.8820762515766296,1.4138185106464614
GRC,SVN,2011,1.9234560898566118,1.3609497318388382
HUN,SVN,2011,1.7846711410612308,1.4757792628128497
IDN,SVN,2011,2.994367985299935,2.1067264134054944
IND,SVN,2011,3.6741416322326113,2.7577944083473516
IRL,SVN,2011,2.119805384929391,1.4197915862196022
ISR,SVN,2011,2.035056060746913,1.3285262060135932
ITA,SVN,2011,1.2282327969807816,1.0686576840706623
JPN,SVN,2011,1.4727045320478673,1.028334021512113
KOR,SVN,2011,1.760446797140898,1.3329597497293397
MEX,SVN,2011,3.194903830650403,2.0719801262208164
MYSG,SVN,2011,2.5177683758215132,1.796007308353685
NZL,SVN,2011,3.4167169434587015,1.7482224483346203
PER,SVN,2011,4.395991824200003,2.379990503793923
PHL,SVN,2011,4.751764271478355,2.868152407983958
POL,SVN,2011,2.1982348145794677,1.716405041979732
PRT,SVN,2011,2.4713020392374254,1.633713766082842
ROU,SVN,2011,2.3378879229461376,1.7313675432764755
RoW,SVN,2011,1.666296541813012,1.4499213034833573
RUS,SVN,2011,2.451298450415339,1.8538968636450237
SVK,SVN,2011,1.730178635412138,1.3887602836760506
SWE,SVN,2011,1.6827906820440313,1.2023095773739378
THA,SVN,2011,3.4364648907338053,2.379842298539151
TUR,SVN,2011,2.160986752488865,1.607594094577268
USA,SVN,2011,1.928474213073262,1.4919043286419482
VNM,SVN,2011,4.128997638211204,2.8193029303363577
ZAF,SVN,2011,2.5942096313537113,1.7130743963168877
AUS,SWE,2011,2.356707049571669,1.5003173874206017
AUT,SWE,2011,2.1502838833800673,1.5828437745743247
BGR,SWE,2011,4.403613618717504,2.744249552189733
BNL,SWE,2011,1.4411145829804783,1.352327975479188
BRA,SWE,2011,2.685377073025969,1.7571572310345507
CAN,SWE,2011,2.4786732429657192,1.618710005996961
CHL,SWE,2011,3.0250335761269844,1.9255976019160703
CHN,SWE,2011,2.5875850229741033,1.9973662499741627
COL,SWE,2011,4.807633471147169,2.7390252101603023
CYP,SWE,2011,3.27491917540561,2.076222818523993
CZE,SWE,2011,2.502982035596244,1.8934102416553538
DEU,SWE,2011,1.5811344614603382,1.38766251549919
DNK,SWE,2011,1.428601816715899,1.181863994559321
ELL,SWE,2011,2.14124634923498,1.7692624812818671
ESP,SWE,2011,2.496784078023671,1.8024620332043486
FIN,SWE,2011,1.7368491241831807,1.3786813747820756
FRA,SWE,2011,1.9225991745572701,1.5117381627949056
GBR,SWE,2011,1.9984217866770309,1.610578133227307
GRC,SWE,2011,3.076131055312945,1.9132034131506044
HUN,SWE,2011,2.914429064601302,2.1301298415370478
IDN,SWE,2011,4.8599972075840645,2.995983135809124
IND,SWE,2011,5.1501788059521925,3.628577566845669
IRL,SWE,2011,2.084820797745536,1.5521308439972896
ISR,SWE,2011,2.9505729549491675,1.8000538871229281
ITA,SWE,2011,2.0338048528906794,1.5420983855180774
JPN,SWE,2011,1.7898704538222983,1.2583350148445052
KOR,SWE,2011,2.549451697725133,1.7982804458285395
MEX,SWE,2011,4.551439359176981,2.775609720857246
MYSG,SWE,2011,3.115847240814409,2.2168128295529654
NZL,SWE,2011,3.3934938940982255,1.9145440477224867
PER,SWE,2011,3.5522703397169955,2.28217695708566
PHL,SWE,2011,5.283675534869313,3.325405109033795
POL,SWE,2011,2.759993442859741,2.146545017439728
PRT,SWE,2011,2.8358112377155154,1.9021844757740531
ROU,SWE,2011,3.6715735219312533,2.434723253203565
RoW,SWE,2011,2.191118275928368,1.8549860585879112
RUS,SWE,2011,2.7121085383314987,2.150716301380008
SVK,SWE,2011,2.4800440352103985,1.8741248714259942
SVN,SWE,2011,2.9401181837838073,2.0032699812651087
THA,SWE,2011,4.373790975582031,2.9971166976460792
TUR,SWE,2011,2.997025630361131,2.1055360863491797
USA,SWE,2011,2.5154084462142703,1.9117434181483306
VNM,SWE,2011,5.122270879597746,3.489341068884581
ZAF,SWE,2011,3.488508230637438,2.2843627320068394
AUS,THA,2011,0.8932277408091547,0.6600659444996531
AUT,THA,2011,1.5335100228900695,0.9562889389355934
BGR,THA,2011,2.9017169772576787,1.584138275344374
BNL,THA,2011,1.0777803730584588,0.8329339803917266
BRA,THA,2011,1.2758093121542595,0.8471551329060155
CAN,THA,2011,1.2385619646415802,0.7998879084696656
CHL,THA,2011,1.7420043172716677,1.0628181104778545
CHN,THA,2011,1.2236599729999755,0.9853722972415246
COL,THA,2011,2.639734208072913,1.4337109458804949
CYP,THA,2011,2.345977309972876,1.2655675287182837
CZE,THA,2011,2.0222329350713686,1.2157587888528518
DEU,THA,2011,1.1435669228777712,0.8414663964169471
DNK,THA,2011,1.390728109433491,0.841224619635205
ELL,THA,2011,2.25599300334502,1.3106776259595263
ESP,THA,2011,1.6817977539977889,1.0527242831465842
FIN,THA,2011,1.5170373697607553,0.9167091747927124
FRA,THA,2011,1.3157466331451813,0.8915504011255179
GBR,THA,2011,1.3820300293403174,0.9521774324232286
GRC,THA,2011,2.2450065241966084,1.1636757952080403
HUN,THA,2011,2.084229850348645,1.29517303001085
IDN,THA,2011,1.6928119930362397,1.2626404355728047
IND,THA,2011,2.609063635083512,1.83759989267107
IRL,THA,2011,1.6463643466113056,0.9851289094414423
ISR,THA,2011,1.4400747523862183,0.8920561935726995
ITA,THA,2011,1.2992627690084142,0.8778823865007915
JPN,THA,2011,0.6847543124771159,0.5490395204110321
KOR,THA,2011,1.1017330253646083,0.8370929944648975
MEX,THA,2011,2.081670390556811,1.316025893524753
MYSG,THA,2011,1.1602527754372935,0.9607275352506982
NZL,THA,2011,1.4317442229808737,0.8870663458227259
PER,THA,2011,2.219861489973688,1.3291688483409354
PHL,THA,2011,2.1455849687787882,1.5107391210314722
POL,THA,2011,2.423729852912745,1.4446447503126845
PRT,THA,2011,2.283203274038278,1.2299708023491651
ROU,THA,2011,2.847708758529997,1.5345676372027885
RoW,THA,2011,1.0684304787698076,0.9133623746377335
RUS,THA,2011,1.7614084512167092,1.2341729753376685
SVK,THA,2011,2.3231146869110133,1.3108768825997197
SVN,THA,2011,2.167358239977434,1.226567269693075
SWE,THA,2011,1.186035625443416,0.7973248215931752
TUR,THA,2011,2.1928342028716634,1.2744950101154122
USA,THA,2011,1.2401693238582148,0.9367835753708099
VNM,THA,2011,2.4046287216466546,1.7176936248139245
ZAF,THA,2011,1.7204227365176505,1.1479905340611414
AUS,TUR,2011,1.766318484779259,1.0898095208838834
AUT,TUR,2011,1.745908672336799,1.203766084461284
BGR,TUR,2011,2.34488888996813,1.665815834246036
BNL,TUR,2011,1.2599273537150464,1.0657684175614983
BRA,TUR,2011,1.8410191638534472,1.206871297447856
CAN,TUR,2011,1.6903406481443681,1.1111616015870711
CHL,TUR,2011,2.4665295654674138,1.524595580839099
CHN,TUR,2011,1.7929392707645762,1.402582822750575
COL,TUR,2011,2.832914154583493,1.7571853465846952
CYP,TUR,2011,2.3578436740811024,1.4757905553843214
CZE,TUR,2011,2.0872275436113656,1.4580850710387194
DEU,TUR,2011,1.30673057436635,1.065166993655219
DNK,TUR,2011,1.7264815704049963,1.1142676004307381
ELL,TUR,2011,2.2425966360343343,1.5262111598267192
ESP,TUR,2011,1.744333658801481,1.2705863447158385
FIN,TUR,2011,1.8119986308496556,1.191941580707269
FRA,TUR,2011,1.5023395481913882,1.1254841743513329
GBR,TUR,2011,1.7265249158068923,1.2646124945663864
GRC,TUR,2011,1.8028032805538934,1.2382365494100351
HUN,TUR,2011,2.206681269933003,1.5543976765601653
IDN,TUR,2011,2.777410033247712,1.891678052141964
IND,TUR,2011,3.2136083036598637,2.4002491012219522
IRL,TUR,2011,2.0062381442029644,1.2934505718343876
ISR,TUR,2011,1.6706870476917028,1.1285065569048947
ITA,TUR,2011,1.4196670453158704,1.0844647873916633
JPN,TUR,2011,1.3242633875949605,0.9096865707299484
KOR,TUR,2011,1.6401038765193527,1.2012175433384986
MEX,TUR,2011,2.8462919141007754,1.8197980852774494
MYSG,TUR,2011,2.1868316609248986,1.5541370584017677
NZL,TUR,2011,2.783753961059106,1.4798553242321817
PER,TUR,2011,3.839751217049839,2.0705066806866186
PHL,TUR,2011,4.52889227131558,2.5962233210145476
POL,TUR,2011,2.3621849833781963,1.6814241314980665
PRT,TUR,2011,2.365297688170676,1.488776707946356
ROU,TUR,2011,2.141209329928657,1.5410042220803006
RoW,TUR,2011,1.595308778733569,1.3272620456742161
RUS,TUR,2011,2.04247367363125,1.5709651160419036
SVK,TUR,2011,2.0627408897426602,1.4419818261193957
SVN,TUR,2011,2.332416503603727,1.5029446191105271
SWE,TUR,2011,1.5293740124433208,1.0616937183544604
THA,TUR,2011,3.091283962458582,2.1139973290369305
USA,TUR,2011,1.687781829510325,1.2952648323316007
VNM,TUR,2011,3.6390400917013754,2.473532287305954
ZAF,TUR,2011,2.363592264658864,1.5955382379358771
AUS,USA,2011,1.8016910495758607,1.1117104520122092
AUT,USA,2011,2.04740669440193,1.319424224303311
BGR,USA,2011,4.322483233904502,2.3020219997845275
BNL,USA,2011,1.5408442047289863,1.1982048328862644
BRA,USA,2011,1.936084342912327,1.276569660499423
CAN,USA,2011,1.2005260820468988,0.9488824861265155
CHL,USA,2011,2.376839692068176,1.4997391824983897
CHN,USA,2011,1.7491163582363753,1.3899532064392386
COL,USA,2011,2.518213482770614,1.6688148550133208
CYP,USA,2011,4.0305546386481215,1.9889359048816664
CZE,USA,2011,2.777807373992439,1.7045319935601737
DEU,USA,2011,1.5868971427328686,1.1896405961130516
DNK,USA,2011,1.875579409133879,1.1754501809281441
ELL,USA,2011,2.760947778905963,1.7248240333225442
ESP,USA,2011,2.3465471902869615,1.4903803468218146
FIN,USA,2011,2.254091541964352,1.3508972200171596
FRA,USA,2011,1.8228563619785125,1.2539108920031037
GBR,USA,2011,1.8826350761749129,1.3336517458179755
GRC,USA,2011,2.9241351557627877,1.5900990778981459
HUN,USA,2011,3.0239446255823226,1.8511325089090955
IDN,USA,2011,2.9255270847858004,1.9479981480704198
IND,USA,2011,3.708161663250815,2.5784585729778793
IRL,USA,2011,1.7592606899992822,1.2129578184187484
ISR,USA,2011,1.9142224007385307,1.2234476801304048
ITA,USA,2011,1.8071902045244683,1.2336523457626727
JPN,USA,2011,1.2056992008186271,0.8735978040860675
KOR,USA,2011,1.7716844814436705,1.2681254027873101
MEX,USA,2011,1.8600083861420709,1.4751955948613895
MYSG,USA,2011,2.1266656457798203,1.5441994403545698
NZL,USA,2011,2.3634221276285405,1.3637544852912253
PER,USA,2011,3.0826195860197108,1.898298967605568
PHL,USA,2011,3.6247764814122685,2.317968985809941
POL,USA,2011,3.304046110653472,2.0202754024845775
PRT,USA,2011,2.8281160629927493,1.6438352520589585
ROU,USA,2011,3.590735850543349,2.0337205683908315
RoW,USA,2011,1.6942961230088525,1.3704773020713414
RUS,USA,2011,2.7372657233127944,1.8444120877935435
SVK,USA,2011,2.8580167450472205,1.715046110930918
SVN,USA,2011,3.2202709582675264,1.7871262790521536
SWE,USA,2011,1.8530127309415405,1.1961061112893032
THA,USA,2011,3.095078105881632,2.116870454789205
TUR,USA,2011,2.8688644659709617,1.7409580034217302
VNM,USA,2011,3.485777041157124,2.4051412638399383
ZAF,USA,2011,2.6210832418407177,1.668785747230084
AUS,VNM,2011,0.7876564401859256,0.5669820809601583
AUT,VNM,2011,1.2770110481876031,0.8078397402110548
BGR,VNM,2011,2.106016130780667,1.2240216008590354
BNL,VNM,2011,0.8725955850939677,0.6911531583622565
BRA,VNM,2011,1.0838617155569898,0.7228342970516397
CAN,VNM,2011,1.071697389567718,0.6897150320251179
CHL,VNM,2011,1.3540160571985311,0.8752351987752408
CHN,VNM,2011,0.9498582735660388,0.800776178612734
COL,VNM,2011,2.3929816174347063,1.2665347314841477
CYP,VNM,2011,1.8029281555310528,1.03978316745296
CZE,VNM,2011,1.7591824224413555,1.045818984802025
DEU,VNM,2011,0.948895560785934,0.7105601736983318
DNK,VNM,2011,1.0576299515516574,0.6703041022568899
ELL,VNM,2011,1.7818956341760708,1.0670515131689269
ESP,VNM,2011,1.3564625361448612,0.8725273566614709
FIN,VNM,2011,1.2820783398110591,0.7815265128075337
FRA,VNM,2011,1.059852315921638,0.7392070150799865
GBR,VNM,2011,1.2156205460621894,0.8247380851905521
GRC,VNM,2011,1.9597535434099094,1.013727576457906
HUN,VNM,2011,1.7187668096610818,1.0728741974318012
IDN,VNM,2011,1.4723562644716142,1.0860884326311235
IND,VNM,2011,1.8870473258512708,1.4251441285914785
IRL,VNM,2011,1.2226001921230476,0.7754703206028498
ISR,VNM,2011,1.1793316676066903,0.7338241630042429
ITA,VNM,2011,1.1026195285169842,0.7491258489254718
JPN,VNM,2011,0.6242317957838458,0.4854469739543893
KOR,VNM,2011,0.7858787110623477,0.6498855577423369
MEX,VNM,2011,1.9433667792539782,1.1691242147721501
MYSG,VNM,2011,0.934337743943053,0.7917271432366874
NZL,VNM,2011,1.1387564002429986,0.7290243620302409
PER,VNM,2011,1.885618791479733,1.110443596700241
PHL,VNM,2011,1.8804105185469375,1.2977633357005336
POL,VNM,2011,1.8537767593986443,1.1575227342736762
PRT,VNM,2011,1.9390349527131332,1.0529630427507055
ROU,VNM,2011,2.262791340730944,1.263341434505522
RoW,VNM,2011,0.912071369535489,0.7756971619156035
RUS,VNM,2011,1.6413665667785533,1.1100341624705867
SVK,VNM,2011,1.8846507831520183,1.0808774985159215
SVN,VNM,2011,2.0237414231422624,1.1027183008224277
SWE,VNM,2011,1.1467739257264795,0.7288148049457738
THA,VNM,2011,1.360672224165526,1.0915745371982999
TUR,VNM,2011,1.7386351836236837,1.0475342867233588
USA,VNM,2011,1.048635985232448,0.79104838091549
ZAF,VNM,2011,1.6630702382992395,1.0439030073544122
AUS,ZAF,2011,1.421963334101717,0.9687969678731064
AUT,ZAF,2011,1.8316217798408925,1.2216495941901906
BGR,ZAF,2011,2.5457994541913136,1.6436166386117168
BNL,ZAF,2011,1.3078282601453513,1.0757628012225822
BRA,ZAF,2011,1.7717696767738726,1.1987061307116056
CAN,ZAF,2011,1.5903266286618918,1.0630658833967304
CHL,ZAF,2011,2.654685104914055,1.5610642759861921
CHN,ZAF,2011,1.6783010484729108,1.3390548766246722
COL,ZAF,2011,3.8399535218270366,2.0287920931704844
CYP,ZAF,2011,2.9585504080973815,1.689824060111284
CZE,ZAF,2011,2.2333577763640733,1.4943428216595789
DEU,ZAF,2011,1.3401686569903901,1.0646038094278576
DNK,ZAF,2011,1.776284224368839,1.119895386137351
ELL,ZAF,2011,2.7616234823148713,1.707342803433145
ESP,ZAF,2011,1.945185449940035,1.3276999994773293
FIN,ZAF,2011,1.8533244818015835,1.195723251856121
FRA,ZAF,2011,1.595947581346869,1.150006545164757
GBR,ZAF,2011,1.5514030095809739,1.185077198592087
GRC,ZAF,2011,2.840051988793631,1.5530512929383042
HUN,ZAF,2011,2.2313724120590805,1.5545213963035664
IDN,ZAF,2011,2.7041546319080974,1.8764910571685183
IND,ZAF,2011,3.0720924038823214,2.332776942812972
IRL,ZAF,2011,1.8833373569512657,1.2333193241684794
ISR,ZAF,2011,1.832208335416928,1.1765062236769834
ITA,ZAF,2011,1.586438909683822,1.1372550009385478
JPN,ZAF,2011,1.2025943901501175,0.8551033041886006
KOR,ZAF,2011,1.6838798618859947,1.2129254204704434
MEX,ZAF,2011,2.6222062505893797,1.727996135423018
MYSG,ZAF,2011,1.9346909158073298,1.4513665659355797
NZL,ZAF,2011,2.14441115684112,1.283573002288128
PER,ZAF,2011,2.5801621416996494,1.6045242339422845
PHL,ZAF,2011,4.07524118434383,2.4424618767394533
POL,ZAF,2011,2.61349849869935,1.7480853467831934
PRT,ZAF,2011,2.552841633232357,1.531802985273286
ROU,ZAF,2011,2.8683489293731186,1.8027446425097906
RoW,ZAF,2011,1.4608515431546683,1.255358353901492
RUS,ZAF,2011,3.24899423418079,1.9607252613264978
SVK,ZAF,2011,2.5156899737691125,1.585519817417731
SVN,ZAF,2011,2.8352925141031085,1.6565521492133533
SWE,ZAF,2011,1.4987068123007679,1.0513964177891486
THA,ZAF,2011,2.7293743211331414,1.9560865972509789
TUR,ZAF,2011,2.421236128106712,1.5789438785483263
USA,ZAF,2011,1.6535450738074757,1.2735557873166552
VNM,ZAF,2011,3.7406276251446715,2.5077128142227676
